YYYYMM,JANCODE,PRODUCT_NAME,MAKER_NAME,SALES_QTY,UNIT_PRICE,SALES_AMOUNT
202203,4901301350121,8×4 パウダースプレー 無香料 150g,花王,76,598,45448
202204,4901301350121,8×4 パウダースプレー 無香料 150g,花王,119,598,71162
202205,4901301350121,8×4 パウダースプレー 無香料 150g,花王,241,598,144118
202206,4901301350121,8×4 パウダースプレー 無香料 150g,花王,360,598,215280
202207,4901301350121,8×4 パウダースプレー 無香料 150g,花王,548,598,327704
202208,4901301350121,8×4 パウダースプレー 無香料 150g,花王,398,598,238004
202209,4901301350121,8×4 パウダースプレー 無香料 150g,花王,223,598,133354
202210,4901301350121,8×4 パウダースプレー 無香料 150g,花王,78,598,46644
202211,4901301350121,8×4 パウダースプレー 無香料 150g,花王,45,598,26910
202212,4901301350121,8×4 パウダースプレー 無香料 150g,花王,30,598,17940
202301,4901301350121,8×4 パウダースプレー 無香料 150g,花王,32,598,19136
202302,4901301350121,8×4 パウダースプレー 無香料 150g,花王,47,598,28106
202303,4901301350121,8×4 パウダースプレー 無香料 150g,花王,69,598,41262
202304,4901301350121,8×4 パウダースプレー 無香料 150g,花王,128,598,76544
202305,4901301350121,8×4 パウダースプレー 無香料 150g,花王,245,598,146510
202306,4901301350121,8×4 パウダースプレー 無香料 150g,花王,380,598,227240
202307,4901301350121,8×4 パウダースプレー 無香料 150g,花王,548,598,327704
202308,4901301350121,8×4 パウダースプレー 無香料 150g,花王,1041,598,622518
202309,4901301350121,8×4 パウダースプレー 無香料 150g,花王,209,598,124982
202310,4901301350121,8×4 パウダースプレー 無香料 150g,花王,83,598,49634
202311,4901301350121,8×4 パウダースプレー 無香料 150g,花王,46,598,27508
202312,4901301350121,8×4 パウダースプレー 無香料 150g,花王,36,598,21528
202401,4901301350121,8×4 パウダースプレー 無香料 150g,花王,28,598,16744
202402,4901301350121,8×4 パウダースプレー 無香料 150g,花王,46,598,27508
202403,4901301350121,8×4 パウダースプレー 無香料 150g,花王,75,598,44850
202404,4901301350121,8×4 パウダースプレー 無香料 150g,花王,112,598,66976
202405,4901301350121,8×4 パウダースプレー 無香料 150g,花王,287,598,171626
202406,4901301350121,8×4 パウダースプレー 無香料 150g,花王,795,598,475410
202407,4901301350121,8×4 パウダースプレー 無香料 150g,花王,482,598,288236
202408,4901301350121,8×4 パウダースプレー 無香料 150g,花王,459,598,274482
202409,4901301350121,8×4 パウダースプレー 無香料 150g,花王,197,598,117806
202410,4901301350121,8×4 パウダースプレー 無香料 150g,花王,82,598,49036
202411,4901301350121,8×4 パウダースプレー 無香料 150g,花王,49,598,29302
202412,4901301350121,8×4 パウダースプレー 無香料 150g,花王,37,598,22126
202501,4901301350121,8×4 パウダースプレー 無香料 150g,花王,38,598,22724
202502,4901301350121,8×4 パウダースプレー 無香料 150g,花王,115,598,68770
202503,4901301350121,8×4 パウダースプレー 無香料 150g,花王,75,598,44850
202504,4901301350121,8×4 パウダースプレー 無香料 150g,花王,124,598,74152
202505,4901301350121,8×4 パウダースプレー 無香料 150g,花王,269,598,160862
202506,4901301350121,8×4 パウダースプレー 無香料 150g,花王,423,598,252954
202507,4901301350121,8×4 パウダースプレー 無香料 150g,花王,531,598,317538
202508,4901301350121,8×4 パウダースプレー 無香料 150g,花王,543,598,324714
202509,4901301350121,8×4 パウダースプレー 無香料 150g,花王,236,598,141128
202510,4901301350121,8×4 パウダースプレー 無香料 150g,花王,85,598,50830
202511,4901301350121,8×4 パウダースプレー 無香料 150g,花王,43,598,25714
202512,4901301350121,8×4 パウダースプレー 無香料 150g,花王,35,598,20930
202601,4901301350121,8×4 パウダースプレー 無香料 150g,花王,31,598,18538
202602,4901301350121,8×4 パウダースプレー 無香料 150g,花王,51,598,30498
202201,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,27,548,14796
202202,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,42,548,23016
202203,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,163,548,89324
202204,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,120,548,65760
202205,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,278,548,152344
202206,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,380,548,208240
202207,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,501,548,274548
202208,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,462,548,253176
202209,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,184,548,100832
202210,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,83,548,45484
202211,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,39,548,21372
202212,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,32,548,17536
202301,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,34,548,18632
202302,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,41,548,22468
202303,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,73,548,40004
202304,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,142,548,77816
202305,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,265,548,145220
202306,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,373,548,204404
202307,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,467,548,255916
202308,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,1056,548,578688
202309,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,228,548,124944
202310,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,74,548,40552
202311,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,37,548,20276
202312,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,34,548,18632
202401,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,28,548,15344
202402,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,46,548,25208
202403,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,65,548,35620
202404,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,139,548,76172
202405,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,258,548,141384
202406,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,414,548,226872
202407,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,613,548,335924
202408,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,445,548,243860
202409,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,244,548,133712
202410,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,93,548,50964
202411,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,38,548,20824
202412,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,29,548,15892
202501,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,38,548,20824
202502,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,45,548,24660
202503,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,67,548,36716
202504,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,146,548,80008
202505,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,236,548,129328
202506,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,853,548,467444
202507,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,500,548,274000
202508,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,438,548,240024
202509,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,243,548,133164
202510,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,95,548,52060
202511,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,49,548,26852
202512,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,32,548,17536
202601,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,30,548,16440
202602,4901301350152,8×4 ボディフレッシュ 無香料 150ml,花王,40,548,21920
202201,4901301350169,8×4 メン デオドラントスプレー 135g,花王,34,598,20332
202202,4901301350169,8×4 メン デオドラントスプレー 135g,花王,37,598,22126
202203,4901301350169,8×4 メン デオドラントスプレー 135g,花王,73,598,43654
202204,4901301350169,8×4 メン デオドラントスプレー 135g,花王,129,598,77142
202205,4901301350169,8×4 メン デオドラントスプレー 135g,花王,253,598,151294
202206,4901301350169,8×4 メン デオドラントスプレー 135g,花王,322,598,192556
202207,4901301350169,8×4 メン デオドラントスプレー 135g,花王,492,598,294216
202208,4901301350169,8×4 メン デオドラントスプレー 135g,花王,481,598,287638
202209,4901301350169,8×4 メン デオドラントスプレー 135g,花王,206,598,123188
202210,4901301350169,8×4 メン デオドラントスプレー 135g,花王,87,598,52026
202211,4901301350169,8×4 メン デオドラントスプレー 135g,花王,37,598,22126
202212,4901301350169,8×4 メン デオドラントスプレー 135g,花王,26,598,15548
202301,4901301350169,8×4 メン デオドラントスプレー 135g,花王,30,598,17940
202302,4901301350169,8×4 メン デオドラントスプレー 135g,花王,47,598,28106
202303,4901301350169,8×4 メン デオドラントスプレー 135g,花王,62,598,37076
202304,4901301350169,8×4 メン デオドラントスプレー 135g,花王,130,598,77740
202305,4901301350169,8×4 メン デオドラントスプレー 135g,花王,245,598,146510
202306,4901301350169,8×4 メン デオドラントスプレー 135g,花王,416,598,248768
202307,4901301350169,8×4 メン デオドラントスプレー 135g,花王,486,598,290628
202308,4901301350169,8×4 メン デオドラントスプレー 135g,花王,965,598,577070
202309,4901301350169,8×4 メン デオドラントスプレー 135g,花王,227,598,135746
202310,4901301350169,8×4 メン デオドラントスプレー 135g,花王,90,598,53820
202311,4901301350169,8×4 メン デオドラントスプレー 135g,花王,38,598,22724
202312,4901301350169,8×4 メン デオドラントスプレー 135g,花王,34,598,20332
202401,4901301350169,8×4 メン デオドラントスプレー 135g,花王,32,598,19136
202402,4901301350169,8×4 メン デオドラントスプレー 135g,花王,90,598,53820
202403,4901301350169,8×4 メン デオドラントスプレー 135g,花王,66,598,39468
202404,4901301350169,8×4 メン デオドラントスプレー 135g,花王,117,598,69966
202405,4901301350169,8×4 メン デオドラントスプレー 135g,花王,446,598,266708
202406,4901301350169,8×4 メン デオドラントスプレー 135g,花王,438,598,261924
202407,4901301350169,8×4 メン デオドラントスプレー 135g,花王,593,598,354614
202408,4901301350169,8×4 メン デオドラントスプレー 135g,花王,495,598,296010
202409,4901301350169,8×4 メン デオドラントスプレー 135g,花王,192,598,114816
202410,4901301350169,8×4 メン デオドラントスプレー 135g,花王,77,598,46046
202411,4901301350169,8×4 メン デオドラントスプレー 135g,花王,49,598,29302
202412,4901301350169,8×4 メン デオドラントスプレー 135g,花王,37,598,22126
202501,4901301350169,8×4 メン デオドラントスプレー 135g,花王,35,598,20930
202502,4901301350169,8×4 メン デオドラントスプレー 135g,花王,43,598,25714
202503,4901301350169,8×4 メン デオドラントスプレー 135g,花王,80,598,47840
202504,4901301350169,8×4 メン デオドラントスプレー 135g,花王,123,598,73554
202505,4901301350169,8×4 メン デオドラントスプレー 135g,花王,297,598,177606
202506,4901301350169,8×4 メン デオドラントスプレー 135g,花王,377,598,225446
202507,4901301350169,8×4 メン デオドラントスプレー 135g,花王,484,598,289432
202508,4901301350169,8×4 メン デオドラントスプレー 135g,花王,472,598,282256
202509,4901301350169,8×4 メン デオドラントスプレー 135g,花王,193,598,115414
202510,4901301350169,8×4 メン デオドラントスプレー 135g,花王,83,598,49634
202511,4901301350169,8×4 メン デオドラントスプレー 135g,花王,45,598,26910
202512,4901301350169,8×4 メン デオドラントスプレー 135g,花王,35,598,20930
202601,4901301350169,8×4 メン デオドラントスプレー 135g,花王,34,598,20332
